380	0.000
390	0.000
400	0.000
410	0.000
420	0.001
430	0.001
440	0.001
450	0.001
460	0.001
470	0.001
480	0.001
490	0.001
500	0.001
510	0.002
520	0.002
530	0.003
540	0.004
550	0.005
560	0.006
570	0.007
580	0.007
590	0.006
600	0.006
610	0.005
620	0.004
630	0.003
640	0.003
650	0.002
660	0.002
670	0.002
680	0.002
690	0.002
700	0.002
710	0.003
720	0.003
730	0.003
740	0.004
750	0.005
760	0.005
770	0.006
780	0.007
